Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.4,0.8754687373538999,24.0,3.2188758248682006,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.7,0.9932517730102833,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.0,1.3862943611198906,25.0,3.258096538021482,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.3,0.832909122935104,8.0,2.1972245773362196,0,0,0,1,1,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,1,0,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.5,1.252762968495368,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.7,0.9932517730102833,25.0,3.258096538021482,1,1,0,0,0,1,1,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.8,1.0296194171811581,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.3,1.1939224684724346,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.0,1.3862943611198906,16.0,2.833213344056216,1,0,0,0,1,0,1,1,0,1
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.2,1.1631508098056809,20.0,3.044522437723423,1,0,0,0,1,0,0,1,1,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.2,0.7884573603642702,16.0,2.833213344056216,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.8,1.33500106673234,35.0,3.58351893845611,1,1,0,0,0,0,0,1,1,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,2.5,1.252762968495368,25.0,3.258096538021482,1,0,0,0,0,1,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.0,1.3862943611198906,30.0,3.4339872044851463,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.2,0.7884573603642702,14.0,2.70805020110221,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,7.0,2.0794415416798357,34.0,3.5553480614894135,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.8,1.0296194171811581,16.0,2.833213344056216,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.5,1.252762968495368,40.0,3.713572066704308,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.5,1.252762968495368,30.0,3.4339872044851463,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.3,0.832909122935104,16.0,2.833213344056216,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.8,1.0296194171811581,25.0,3.258096538021482,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.0,0.6931471805599453,16.0,2.833213344056216,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.0,1.0986122886681098,25.0,3.258096538021482,0,0,0,0,1,0,0,1,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,0.8,0.5877866649021191,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.2,1.1631508098056809,20.0,3.044522437723423,1,0,0,0,1,0,0,1,1,1
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.6,0.9555114450274363,25.0,3.258096538021482,0,1,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.5,0.9162907318741551,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,28.0,3.367295829986474,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,2.5,1.252762968495368,26.0,3.295836866004329,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.8,1.33500106673234,14.0,2.70805020110221,1,1,0,0,0,1,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.8,1.33500106673234,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.85,1.0473189942805592,29.0,3.4011973816621555,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.5,1.252762968495368,18.0,2.9444389791664403,0,1,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.5,1.252762968495368,15.0,2.772588722239781,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.5,0.9162907318741551,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.2,1.1631508098056809,20.0,3.044522437723423,1,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.2,1.1631508098056809,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.4,1.2237754316221157,20.0,3.044522437723423,1,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.5,1.252762968495368,20.0,3.044522437723423,1,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.5,1.252762968495368,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.0,1.0986122886681098,20.0,3.044522437723423,1,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.6,0.9555114450274363,18.0,2.9444389791664403,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.2,0.7884573603642702,14.0,2.70805020110221,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.8,1.0296194171811581,25.0,3.258096538021482,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,2.2,1.1631508098056809,25.0,3.258096538021482,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.2,1.1631508098056809,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.7,0.9932517730102833,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,4.0,1.6094379124341003,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.0,1.0986122886681098,25.0,3.258096538021482,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.2,1.1631508098056809,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,3.5,1.5040773967762742,30.0,3.4339872044851463,1,0,1,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.0,1.0986122886681098,34.0,3.5553480614894135,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.7,0.9932517730102833,40.0,3.713572066704308,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,3.0,1.3862943611198906,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.8,1.0296194171811581,12.0,2.5649493574615367,1,1,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.5,1.252762968495368,25.0,3.258096538021482,1,1,0,1,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.0,1.0986122886681098,16.0,2.833213344056216,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.3,0.832909122935104,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.2,1.1631508098056809,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,0,1,0,0,0,0,0,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.1,1.1314021114911006,29.0,3.4011973816621555,0,1,0,0,1,0,1,1,1,1
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.8,1.0296194171811581,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.5,0.9162907318741551,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.5,0.9162907318741551,20.0,3.044522437723423,0,1,0,0,0,0,0,0,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,15.0,2.772588722239781,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.6,0.9555114450274363,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.2,1.1631508098056809,28.0,3.367295829986474,0,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,1.8,1.0296194171811581,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,2.5,1.252762968495368,20.0,3.044522437723423,0,0,0,0,0,1,0,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.0,1.0986122886681098,14.0,2.70805020110221,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.4,1.2237754316221157,20.0,3.044522437723423,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.0,1.0986122886681098,22.0,3.1354942159291497,0,0,0,0,1,0,1,1,1,1
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.0,1.0986122886681098,35.0,3.58351893845611,1,0,0,0,1,1,1,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.8,1.0296194171811581,20.0,3.044522437723423,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.8,1.33500106673234,22.0,3.1354942159291497,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.0,1.0986122886681098,20.0,3.044522437723423,1,1,0,1,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.8,1.33500106673234,25.0,3.258096538021482,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.2,0.7884573603642702,16.0,2.833213344056216,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.5,1.252762968495368,30.0,3.4339872044851463,0,1,0,1,1,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,0,1,1,1,0,0,1,1
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.0,1.0986122886681098,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.0,0.6931471805599453,20.0,3.044522437723423,1,1,0,0,1,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.2,0.7884573603642702,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.6,0.9555114450274363,25.0,3.258096538021482,0,0,0,0,0,0,1,0,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.6,0.9555114450274363,25.0,3.258096538021482,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.5,0.9162907318741551,25.0,3.258096538021482,1,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,3.0,1.3862943611198906,30.0,3.4339872044851463,1,1,0,1,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,0,1,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.3,1.1939224684724346,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,3.0,1.3862943611198906,28.0,3.367295829986474,1,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.5,1.252762968495368,12.0,2.5649493574615367,1,1,0,1,1,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.2,1.1631508098056809,18.0,2.9444389791664403,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.7,0.9932517730102833,25.0,3.258096538021482,1,1,0,0,0,0,1,0,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.2,0.7884573603642702,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.2,0.7884573603642702,16.0,2.833213344056216,0,1,0,0,1,0,0,0,1,1
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.0,1.0986122886681098,25.0,3.258096538021482,1,1,0,0,0,0,1,0,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,15.0,2.772588722239781,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,2.2,1.1631508098056809,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.8,1.0296194171811581,25.0,3.258096538021482,1,0,0,0,1,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.5,1.252762968495368,28.0,3.367295829986474,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.8,1.0296194171811581,26.0,3.295836866004329,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,4.0,1.6094379124341003,35.0,3.58351893845611,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.8,1.0296194171811581,15.0,2.772588722239781,1,1,0,0,1,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.3,1.1939224684724346,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.7,0.9932517730102833,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,0.9,0.6418538861723948,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,1.1,0.7419373447293773,16.0,2.833213344056216,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,6.0,1.9459101490553132,20.0,3.044522437723423,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.5,1.5040773967762742,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.1,1.1314021114911006,15.0,2.772588722239781,1,1,0,0,1,0,0,1,0,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,25.0,3.258096538021482,1,0,0,0,1,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.5,1.252762968495368,20.0,3.044522437723423,1,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.8,1.0296194171811581,18.0,2.9444389791664403,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.5,0.9162907318741551,17.0,2.8903717578961645,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.5,1.252762968495368,20.0,3.044522437723423,0,0,1,0,0,1,1,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,1.5,0.9162907318741551,11.0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.5,1.252762968495368,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.0,1.0986122886681098,19.0,2.995732273553991,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,2.0,1.0986122886681098,24.0,3.2188758248682006,0,0,0,0,0,1,0,1,1,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.3,1.1939224684724346,25.0,3.258096538021482,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.2,1.1631508098056809,29.0,3.4011973816621555,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.5,0.9162907318741551,16.0,2.833213344056216,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.2,0.7884573603642702,12.0,2.5649493574615367,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.5,0.9162907318741551,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,0,0,0,0,0,0,0,1
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,2.0,1.0986122886681098,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,2.0,1.0986122886681098,25.0,3.258096538021482,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.3,1.1939224684724346,32.0,3.4965075614664802,0,0,1,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,25.0,3.258096538021482,1,1,0,0,0,1,0,1,0,0
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,2.7,1.308332819650179,30.0,3.4339872044851463,1,1,0,0,0,0,1,0,1,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.8,1.0296194171811581,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.5,1.252762968495368,35.0,3.58351893845611,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.5,0.9162907318741551,19.0,2.995732273553991,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.5,1.252762968495368,10.0,2.3978952727983707,1,1,0,0,0,1,0,0,0,0
Hồ Chí Minh,3.468012872413793,7,3.340697674418605,1.7,0.9932517730102833,8.0,2.1972245773362196,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,5,3.7526315789473683,1.3,0.832909122935104,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,7,3.340697674418605,1.1,0.7419373447293773,20.0,3.044522437723423,1,0,0,0,1,0,0,1,0,1
Hồ Chí Minh,3.468012872413793,Bình Thạnh,4.462426470588235,1.5,0.9162907318741551,33.0,3.5263605246161616,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,8,2.9950049499999998,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,Gò Vấp,2.931696825396825,3.5,1.5040773967762742,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,11,3.457142857142857,2.4,1.2237754316221157,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,Gò Vấp,2.931696825396825,3.2,1.4350845252893227,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,Không rõ,3.012903225806452,1.2,0.7884573603642702,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,Gò Vấp,2.931696825396825,6.0,1.9459101490553132,42.0,3.7612001156935624,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,7,3.340697674418605,3.0,1.3862943611198906,24.0,3.2188758248682006,1,0,1,1,1,1,1,1,1,1
Hồ Chí Minh,3.468012872413793,Tân Phú,3.113235294117647,0.65,0.5007752879124893,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
